reportable_comp,subsection,state,formation_yr,assets,liabilities,expenses,revenue,state_median_income,ntee_letter,total_ex_comp_per_company,percent_of_total_ex_comp,voting_memb_ct,voting_indepmemb_ct,employee_tot_ct,volunteer_tot_ct,salaries_expense_tot_curyr,label
286242.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.02121292562470014,19,17,1164,17,91394550,4
417678.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.030953432232423982,19,17,1164,17,91394550,4
174294.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.012916642766720068,19,17,1164,17,91394550,4
445839.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.033040397801827416,19,17,1164,17,91394550,4
183698.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.013613557798667443,19,17,1164,17,91394550,4
65827.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.004878331115270073,19,17,1164,17,91394550,4
131796.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.009767185617879206,19,17,1164,17,91394550,4
318408.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.02359669518208202,19,17,1164,17,91394550,4
201114.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.014904229023294776,19,17,1164,17,91394550,4
356054.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.0263865785607178,19,17,1164,17,91394550,4
265125.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.01964797935400334,19,17,1164,17,91394550,4
133259.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.009875606150816148,19,17,1164,17,91394550,4
214111.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.015867415398265004,19,17,1164,17,91394550,4
193643.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.014350565454209409,19,17,1164,17,91394550,4
66330.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.004915607621126041,19,17,1164,17,91394550,4
148741.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.011022951804219937,19,17,1164,17,91394550,4
390996.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.028976072929742164,19,17,1164,17,91394550,4
112938.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.008369650135907325,19,17,1164,17,91394550,4
281377.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.020852388445794998,19,17,1164,17,91394550,4
412407.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.030562807058732506,19,17,1164,17,91394550,4
298219.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.02210052147089683,19,17,1164,17,91394550,4
110495.0,501(c)(3),ME,1999,741405150,431650595.0,181697291.0,164902610.0,56277,E,13493754,0.008188603408658554,19,17,1164,17,91394550,4
60387.0,501(c)(3),ME,1999,12874898,2439886.0,2650852.0,2498114.0,56277,T,60387,1.0,20,20,80,56,1068842,3
295675.0,501(c)(3),ME,2000,0,0.0,18526974.0,18526974.0,56277,E,1141544,0.25901323120265185,7,4,98,0,17892788,3
546661.0,501(c)(3),ME,2000,0,0.0,18526974.0,18526974.0,56277,E,1141544,0.4788786065188902,7,4,98,0,17892788,3
299208.0,501(c)(3),ME,2000,0,0.0,18526974.0,18526974.0,56277,E,1141544,0.262108162278458,7,4,98,0,17892788,3
61800.0,501(c)(3),ME,2000,229637,172485.0,695712.0,564785.0,56277,N,61800,1.0,13,13,10,290,423951,1
187838.0,501(c)(3),ME,2003,16973240,2768650.0,13669493.0,14967209.0,56277,P,187838,1.0,21,21,191,165,8107220,3
67871.0,501(c)(3),ME,2001,25365146,43555.0,1167163.0,1375689.0,56277,C,67871,1.0,10,10,5,35,270693,1
227260.0,501(c)(3),ME,1973,9429307,10800371.0,22267003.0,20616296.0,56277,E,396186,0.5736194615660322,10,9,252,37,13335113,1
168926.0,501(c)(3),ME,1973,9429307,10800371.0,22267003.0,20616296.0,56277,E,396186,0.4263805384339679,10,9,252,37,13335113,1
133993.0,501(c)(3),ME,2001,1901628,336106.0,5186625.0,5507434.0,56277,E,133993,1.0,9,9,98,0,3944892,1
391866.0,501(c)(6),VA,2001,2143819,397348.0,1520520.0,1634576.0,71535,E,391866,1.0,6,6,5,0,983718,3
70179.0,501(c)(3),MI,2001,6159056,1348824.0,5458610.0,8040019.0,54909,A,70179,1.0,6,6,19,250,1020480,1
70683.0,501(c)(3),NY,2001,231614,0.0,211317.0,245595.0,64894,P,70683,1.0,7,6,5,2000,131402,2
96306.0,501(c)(3),CA,2001,5033050,4289009.0,17303022.0,16655910.0,71805,B,506910,0.18998638811623364,8,8,366,125,13119276,8
160000.0,501(c)(3),CA,2001,5033050,4289009.0,17303022.0,16655910.0,71805,B,506910,0.3156378844370796,8,8,366,125,13119276,8
117635.0,501(c)(3),CA,2001,5033050,4289009.0,17303022.0,16655910.0,71805,B,506910,0.2320628908484741,8,8,366,125,13119276,8
132969.0,501(c)(3),CA,2001,5033050,4289009.0,17303022.0,16655910.0,71805,B,506910,0.2623128365982127,8,8,366,125,13119276,8
537145.0,501(c)(3),DC,2002,51546365,4411951.0,36195020.0,60982676.0,82372,Q,537145,1.0,18,17,152,520,15508463,3
80000.0,501(c)(3),GA,2002,1892962,112373.0,1110229.0,1376945.0,56183,X,80000,1.0,6,6,1,1000,206617,1
309546.0,501(c)(3),MA,2002,711968,593265.0,2426278.0,1940826.0,77385,E,640322,0.4834224031034386,18,17,18,0,1641692,1
160362.0,501(c)(3),MA,2002,711968,593265.0,2426278.0,1940826.0,77385,E,640322,0.25043962256489705,18,17,18,0,1641692,1
170414.0,501(c)(3),MA,2002,711968,593265.0,2426278.0,1940826.0,77385,E,640322,0.2661379743316644,18,17,18,0,1641692,1
125875.0,501(c)(3),CA,2002,506557,266198.0,812954.0,823107.0,71805,N,125875,1.0,10,0,7,800,397689,1
75750.0,501(c)(3),CA,2003,165013,0.0,174263.0,188165.0,71805,F,75750,1.0,8,8,3,65,96493,1
154725.0,501(c)(3),TX,2003,107747498,72141327.0,56746905.0,61380759.0,59206,B,398671,0.3881019687913092,14,14,1073,111,34545854,1
117020.0,501(c)(3),TX,2003,107747498,72141327.0,56746905.0,61380759.0,59206,B,398671,0.29352523760193244,14,14,1073,111,34545854,1
126926.0,501(c)(3),TX,2003,107747498,72141327.0,56746905.0,61380759.0,59206,B,398671,0.3183727936067585,14,14,1073,111,34545854,1
403080.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.020572612548773062,24,20,19188,3850,1150037345,4
256525.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.013092660102396571,24,20,19188,3850,1150037345,4
486207.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.0248152928190466,24,20,19188,3850,1150037345,4
1003447.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.05121446448404456,24,20,19188,3850,1150037345,4
1108333.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.056567692229878175,24,20,19188,3850,1150037345,4
192912.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.009845945797382427,24,20,19188,3850,1150037345,4
1080864.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.055165714721437546,24,20,19188,3850,1150037345,4
238833.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.012189686347278746,24,20,19188,3850,1150037345,4
130733.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.006672420751063681,24,20,19188,3850,1150037345,4
2216655.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.11313482303587515,24,20,19188,3850,1150037345,4
903078.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.04609177779924799,24,20,19188,3850,1150037345,4
1804178.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.0920826013769482,24,20,19188,3850,1150037345,4
3509320.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.17911055043579507,24,20,19188,3850,1150037345,4
1724374.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.08800952215733353,24,20,19188,3850,1150037345,4
730896.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.037303860825265545,24,20,19188,3850,1150037345,4
148853.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.007597238999013885,24,20,19188,3850,1150037345,4
401752.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.020504833374751102,24,20,19188,3850,1150037345,4
220919.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.011275382037467491,24,20,19188,3850,1150037345,4
573448.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.029267945620891175,24,20,19188,3850,1150037345,4
925122.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.04721687125718476,24,20,19188,3850,1150037345,4
149305.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.007620308416677985,24,20,19188,3850,1150037345,4
1384205.0,501(c)(3),NJ,1972,3503673072,1439387900.0,2380715868.0,2567369098.0,80088,E,19593039,0.07064779486224675,24,20,19188,3850,1150037345,4
58240.0,501(c)(3),OH,2002,236364,2074.0,333250.0,366119.0,54021,R,58240,1.0,9,2,0,8,62513,1
129816.0,501(c)(3),MN,2002,6715235,10264780.0,6773285.0,5850235.0,68388,B,129816,1.0,5,4,77,200,5090367,3
106324.0,501(c)(3),MN,1996,661111,111450.0,1715984.0,1795581.0,68388,C,106324,1.0,14,12,14,250,660080,1
93161.0,501(c)(3),MN,2003,256208,269215.0,1065052.0,1020041.0,68388,A,93161,1.0,17,17,45,250,671532,1
112691.0,501(c)(3),MA,2003,556680,220745.0,815168.0,845525.0,77385,W,112691,1.0,7,6,7,6,437346,1
414659.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.047126638741722765,85,63,13681,1344,759044042,4
524645.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.05962671829780889,85,63,13681,1344,759044042,4
857183.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.0974201779692377,85,63,13681,1344,759044042,4
309557.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.035181633363731334,85,63,13681,1344,759044042,4
299907.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.03408489589063265,85,63,13681,1344,759044042,4
1016439.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.115519869473466,85,63,13681,1344,759044042,4
165717.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.01883399417922213,85,63,13681,1344,759044042,4
577439.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.0656268383138474,85,63,13681,1344,759044042,4
627514.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.0713179397610408,85,63,13681,1344,759044042,4
166930.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.018971853511332883,85,63,13681,1344,759044042,4
251031.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.028530062653827376,85,63,13681,1344,759044042,4
1073393.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.12199277994422893,85,63,13681,1344,759044042,4
518299.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.058905485551250934,85,63,13681,1344,759044042,4
237315.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.02697121797185624,85,63,13681,1344,759044042,4
205671.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.023374828272505508,85,63,13681,1344,759044042,4
270433.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.030735130058289612,85,63,13681,1344,759044042,4
353992.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.040231740059808,85,63,13681,1344,759044042,4
248408.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.028231954633937444,85,63,13681,1344,759044042,4
261690.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.029741474542507043,85,63,13681,1344,759044042,4
418602.0,501(c)(3),OH,1972,4436425403,1025159135.0,1625977546.0,1993500741.0,54021,E,8798824,0.047574766809746385,85,63,13681,1344,759044042,4
148297.0,501(c)(3),MN,2004,4700192,395997.0,6025410.0,7181977.0,68388,X,471280,0.3146685622135461,8,5,18,7,2282326,8
125279.0,501(c)(3),MN,2004,4700192,395997.0,6025410.0,7181977.0,68388,X,471280,0.26582710914955016,8,5,18,7,2282326,8
115445.0,501(c)(3),MN,2004,4700192,395997.0,6025410.0,7181977.0,68388,X,471280,0.2449605330164658,8,5,18,7,2282326,8
82259.0,501(c)(3),MN,2004,4700192,395997.0,6025410.0,7181977.0,68388,X,471280,0.17454379562043795,8,5,18,7,2282326,8
162225.0,501(c)(3),CA,2005,24787533,159815.0,2837263.0,4998715.0,71805,C,162225,1.0,10,10,19,213,1088007,1
127000.0,501(c)(3),CA,2005,84977,97880.0,682377.0,520842.0,71805,C,127000,1.0,13,13,5,44,341384,8
187290.0,501(c)(3),CA,2005,369018,0.0,434500.0,610155.0,71805,B,187290,1.0,1,0,0,0,188842,8
100223.0,501(c)(3),MN,2006,4175621,5287442.0,3774764.0,3252708.0,68388,A,100223,1.0,13,10,46,110,2373920,1
55385.0,501(c)(3),IN,2006,2112293,92283.0,500749.0,1792933.0,54181,G,55385,1.0,14,13,14,28,318059,0
67024.0,501(c)(3),NY,1993,91410659,22519947.0,38268063.0,37760029.0,64894,B,238466,0.28106312849630555,9,6,716,50,16104854,1
171442.0,501(c)(3),NY,1993,91410659,22519947.0,38268063.0,37760029.0,64894,B,238466,0.7189368715036945,9,6,716,50,16104854,1
164311.0,501(c)(3),CA,2010,3032252,367872.0,6366702.0,6928108.0,71805,B,164311,1.0,8,8,83,100,4394409,1
73317.0,501(c)(3),NY,2008,11027101,312178.0,6192417.0,9580351.0,64894,R,252490,0.29037585646956315,12,12,94,300,2788285,2
82392.0,501(c)(3),NY,2008,11027101,312178.0,6192417.0,9580351.0,64894,R,252490,0.3263178739752069,12,12,94,300,2788285,2
96781.0,501(c)(3),NY,2008,11027101,312178.0,6192417.0,9580351.0,64894,R,252490,0.3833062695552299,12,12,94,300,2788285,2
123245.0,501(c)(3),TX,2010,175607,27074.0,996975.0,965941.0,59206,P,123245,1.0,5,5,34,28,373859,1
130525.0,501(c)(3),MO,2005,2683435,1126115.0,2424835.0,2007175.0,53578,S,130525,1.0,6,6,10,0,216873,8
169545.0,501(c)(3),CA,2010,27494,814.0,545856.0,548262.0,71805,B,328755,0.5157183921157092,4,2,9,0,429782,1
159210.0,501(c)(3),CA,2010,27494,814.0,545856.0,548262.0,71805,B,328755,0.4842816078842908,4,2,9,0,429782,1
90000.0,501(c)(3),FL,2010,401463,7300.0,559542.0,726516.0,52594,N,90000,1.0,7,7,20,0,388936,0
165400.0,501(c)(3),CA,2010,3477352,54646.0,871795.0,1318489.0,71805,C,165400,1.0,20,19,4,20,260019,1
100058.0,501(c)(3),NC,2010,454079,24320.0,508333.0,604118.0,52752,S,100058,1.0,13,13,5,50,214358,1
108662.0,501(c)(3),ME,1899,1568971,63254.0,1319195.0,1305882.0,56277,B,108662,1.0,12,12,24,54,907919,1
179967.0,501(c)(7),NH,1983,9350873,5135126.0,3550505.0,3554094.0,73381,N,179967,1.0,9,9,173,106,1645266,3
181084.0,501(c)(3),NH,1879,119237443,14387134.0,21923457.0,31127098.0,73381,B,779833,0.23220869083508905,26,26,223,29,9516230,1
598749.0,501(c)(3),NH,1879,119237443,14387134.0,21923457.0,31127098.0,73381,B,779833,0.7677913091649109,26,26,223,29,9516230,1
165667.0,501(c)(5),NH,1934,7107945,0.0,3654087.0,3691319.0,73381,J,677326,0.2445897544166325,7,5,67,0,1679734,3
122343.0,501(c)(5),NH,1934,7107945,0.0,3654087.0,3691319.0,73381,J,677326,0.1806264634754904,7,5,67,0,1679734,3
160382.0,501(c)(5),NH,1934,7107945,0.0,3654087.0,3691319.0,73381,J,677326,0.23678701245781206,7,5,67,0,1679734,3
228934.0,501(c)(5),NH,1934,7107945,0.0,3654087.0,3691319.0,73381,J,677326,0.3379967696500651,7,5,67,0,1679734,3
120195.0,501(c)(6),NH,1911,425981,176509.0,913962.0,962540.0,73381,S,120195,1.0,24,24,7,0,405763,1
191962.0,501(c)(12),NH,1939,288200763,159943083.0,145725030.0,145725030.0,73381,W,1326142,0.14475222110452726,11,11,223,0,22070136,3
377848.0,501(c)(12),NH,1939,288200763,159943083.0,145725030.0,145725030.0,73381,W,1326142,0.2849227307482909,11,11,223,0,22070136,3
222164.0,501(c)(12),NH,1939,288200763,159943083.0,145725030.0,145725030.0,73381,W,1326142,0.16752655447154227,11,11,223,0,22070136,3
161774.0,501(c)(12),NH,1939,288200763,159943083.0,145725030.0,145725030.0,73381,W,1326142,0.12198844467636195,11,11,223,0,22070136,3
206118.0,501(c)(12),NH,1939,288200763,159943083.0,145725030.0,145725030.0,73381,W,1326142,0.15542679441568094,11,11,223,0,22070136,3
166276.0,501(c)(12),NH,1939,288200763,159943083.0,145725030.0,145725030.0,73381,W,1326142,0.12538325458359662,11,11,223,0,22070136,3
188134.0,501(c)(14),NH,1921,511843203,466047406.0,19688718.0,20865060.0,73381,W,1131080,0.16633129398451038,9,9,107,14,7415569,2
416795.0,501(c)(14),NH,1921,511843203,466047406.0,19688718.0,20865060.0,73381,W,1131080,0.368492944796124,9,9,107,14,7415569,2
164811.0,501(c)(14),NH,1921,511843203,466047406.0,19688718.0,20865060.0,73381,W,1131080,0.1457111786964671,9,9,107,14,7415569,2
149033.0,501(c)(14),NH,1921,511843203,466047406.0,19688718.0,20865060.0,73381,W,1131080,0.13176167910315806,9,9,107,14,7415569,2
212307.0,501(c)(14),NH,1921,511843203,466047406.0,19688718.0,20865060.0,73381,W,1131080,0.1877029034197404,9,9,107,14,7415569,2
189564.0,501(c)(3),NH,1929,17983809,2374883.0,4402991.0,4040400.0,73381,O,189564,1.0,50,50,214,6072,2381810,2
131428.0,501(c)(3),NH,1899,39332209,4295460.0,33614767.0,33843767.0,73381,E,517701,0.2538685457435856,18,16,446,113,26021981,3
127180.0,501(c)(3),NH,1899,39332209,4295460.0,33614767.0,33843767.0,73381,E,517701,0.2456630371585143,18,16,446,113,26021981,3
259093.0,501(c)(3),NH,1899,39332209,4295460.0,33614767.0,33843767.0,73381,E,517701,0.5004684170979001,18,16,446,113,26021981,3
603227.0,501(c)(3),NH,1889,1448110334,820807995.0,1210474037.0,1261047216.0,73381,E,801137,0.7529636004828139,18,12,6019,511,679834438,4
197910.0,501(c)(3),NH,1889,1448110334,820807995.0,1210474037.0,1261047216.0,73381,E,801137,0.2470363995171862,18,12,6019,511,679834438,4
162425.0,501(c)(3),NH,1910,79780514,36788620.0,70907685.0,73011196.0,73381,E,1708912,0.09504585373617834,14,8,610,82,36983732,3
349860.0,501(c)(3),NH,1910,79780514,36788620.0,70907685.0,73011196.0,73381,E,1708912,0.2047267501193742,14,8,610,82,36983732,3
337094.0,501(c)(3),NH,1910,79780514,36788620.0,70907685.0,73011196.0,73381,E,1708912,0.19725650004213208,14,8,610,82,36983732,3
350223.0,501(c)(3),NH,1910,79780514,36788620.0,70907685.0,73011196.0,73381,E,1708912,0.20493916597226772,14,8,610,82,36983732,3
306146.0,501(c)(3),NH,1910,79780514,36788620.0,70907685.0,73011196.0,73381,E,1708912,0.1791467319557707,14,8,610,82,36983732,3
203164.0,501(c)(3),NH,1910,79780514,36788620.0,70907685.0,73011196.0,73381,E,1708912,0.11888499817427695,14,8,610,82,36983732,3
233490.0,501(c)(3),NH,1919,130171265,52257757.0,93596469.0,101747336.0,73381,E,1714519,0.13618396763173812,21,13,745,132,41855046,3
296786.0,501(c)(3),NH,1919,130171265,52257757.0,93596469.0,101747336.0,73381,E,1714519,0.173101610422515,21,13,745,132,41855046,3
370746.0,501(c)(3),NH,1919,130171265,52257757.0,93596469.0,101747336.0,73381,E,1714519,0.2162390734660858,21,13,745,132,41855046,3
445442.0,501(c)(3),NH,1919,130171265,52257757.0,93596469.0,101747336.0,73381,E,1714519,0.2598058114258285,21,13,745,132,41855046,3
169723.0,501(c)(3),NH,1919,130171265,52257757.0,93596469.0,101747336.0,73381,E,1714519,0.09899161222476976,21,13,745,132,41855046,3
198332.0,501(c)(3),NH,1919,130171265,52257757.0,93596469.0,101747336.0,73381,E,1714519,0.11567792482906285,21,13,745,132,41855046,3
90782.0,501(c)(3),NH,1916,17060059,1809832.0,813525.0,1303243.0,73381,G,90782,1.0,7,7,13,100,523004,1
116818.0,501(c)(3),NH,1918,87292728,49755869.0,65414032.0,65480330.0,73381,E,1900605,0.061463586594794825,17,9,712,135,37804407,5
121531.0,501(c)(3),NH,1918,87292728,49755869.0,65414032.0,65480330.0,73381,E,1900605,0.06394332331020912,17,9,712,135,37804407,5
123172.0,501(c)(3),NH,1918,87292728,49755869.0,65414032.0,65480330.0,73381,E,1900605,0.06480673259304275,17,9,712,135,37804407,5
406331.0,501(c)(3),NH,1918,87292728,49755869.0,65414032.0,65480330.0,73381,E,1900605,0.2137903457057095,17,9,712,135,37804407,5
